gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
638125011	197	100	10	194	1	183	9.1e-63	210.7	pfam01195	Pept_tRNA_hydro	184
638125012	363	100	14	170	1	85	8.0e-20	70.2	pfam01926	MMR_HSR1	108
638125012	363	100	279	362	1	84	1.4e-39	133.3	pfam06071	YchF-GTPase_C	84
638125013	287	100	91	205	2	114	3.9e-19	68.8	pfam04116	FA_hydroxylase	114
638125014	77	100	8	77	4	69	4.9e-17	61.7	pfam04102	SlyX	69
638125015	447	100	1	187	1	184	7.2e-67	224	pfam03721	UDPG_MGDP_dh_N	185
638125015	447	100	203	298	2	96	8.1e-35	118.6	pfam00984	UDPG_MGDP_dh	96
638125015	447	100	320	424	1	106	1.3e-33	114.9	pfam03720	UDPG_MGDP_dh_C	106
638125016	553	100	54	546	1	485	0.0e+00	493.4	pfam00342	PGI	486
638125017	290	100	31	284	2	249	2.2e-104	347.4	pfam05673	DUF815	250
638125018	237	100	14	213	2	169	6.4e-17	61.2	pfam01656	CbiA	194
638125019	311	100	22	106	5	81	1.6e-11	43.7	pfam02790	COX2_TM	84
638125019	311	100	119	250	1	119	1.9e-32	111.3	pfam00116	COX2	120
638125020	526	100	28	473	1	446	0.0e+00	555	pfam00115	COX1	447
638125021	180	100	30	176	1	151	4.0e-52	175.7	pfam04442	CtaG_Cox11	152
638125022	286	100	6	286	3	255	3.0e-64	216.6	pfam00510	COX3	258
638125023	75	100	6	71	1	62	3.9e-22	77.4	pfam11137	DUF2909	63
638125024	255	100	29	237	2	209	1.6e-39	135.6	pfam02104	SURF1	210
638125026	361	100	7	324	2	301	4.3e-85	284.9	pfam02628	COX15-CtaA	301
638125027	309	100	34	299	2	248	1.5e-33	115.8	pfam01040	UbiA	258
638125028	132	100	6	116	1	103	6.1e-11	42.4	pfam06094	AIG2	104
638125029	198	100	28	106	3	87	1.1e-21	76.1	pfam11006	DUF2845	87
638125029	198	100	110	194	4	86	1.3e-17	63	pfam11006	DUF2845	87
638125031	295	100	60	265	4	197	1.5e-64	216.8	pfam04333	VacJ	200
638125033	479	100	45	185	2	135	1.6e-33	114.7	pfam01565	FAD_binding_4	138
638125033	479	100	222	473	2	249	7.4e-56	188.9	pfam02913	FAD-oxidase_C	249
638125034	477	100	393	417	4	28	1.4e-07	30.7	pfam00614	PLDc	28
638125035	552	100	17	502	1	485	0.0e+00	604.5	pfam02028	BCCT	485
638125036	143	100	18	138	2	117	5.7e-24	84	pfam01475	FUR	120
638125037	274	100	7	167	2	144	1.5e-26	93	pfam01936	DUF88	146
638125038	318	100	8	312	2	303	6.2e-75	251.7	pfam02374	ArsA_ATPase	305
638125040	586	100	1	421	1	354	0.0e+00	435.9	pfam02554	CstA	376
638125041	146	100	1	142	3	140	9.2e-27	93.6	pfam00582	Usp	140
638125042	312	100	5	121	1	120	3.9e-32	111	pfam01408	GFO_IDH_MocA	120
638125043	416	100	109	375	5	273	1.1e-89	299.9	pfam02353	CMAS	273
638125044	287	100	6	111	4	104	3.6e-27	93.7	pfam00085	Thioredoxin	104
638125045	262	100	48	137	3	88	6.2e-14	51.2	pfam00027	cNMP_binding	91
638125045	262	100	192	223	1	30	3.3e-10	38.9	pfam00325	Crp	32
638125046	150	100	48	148	1	101	2.3e-26	91.2	pfam00011	HSP20	102
638125048	288	100	67	237	1	201	8.4e-37	126.1	pfam00520	Ion_trans	201
638125049	66	100	2	61	2	61	5.1e-12	45.4	pfam00403	HMA	62
638125050	96	100	12	96	3	83	4.4e-23	80.9	pfam02583	DUF156	85
638125051	821	100	13	72	4	62	2.1e-14	53.1	pfam00403	HMA	62
638125051	821	100	79	140	2	61	5.1e-16	58.2	pfam00403	HMA	62
638125051	821	100	276	496	1	227	2.4e-55	186.7	pfam00122	E1-E2_ATPase	228
638125051	821	100	500	715	1	192	6.4e-37	127.2	pfam00702	Hydrolase	192
638125052	250	100	1	239	9	253	3.5e-65	219.2	pfam07103	DUF1365	254
638125058	451	100	73	412	5	297	1.3e-41	142.4	pfam00291	PALP	297
638125059	224	100	118	213	1	97	8.9e-22	77	pfam00691	OmpA	97
638125061	80	100	5	74	2	70	8.7e-23	79.4	pfam01206	SirA	70
638125062	121	100	2	106	2	101	3.8e-12	45.8	pfam09361	Phasin_2	102
638125063	332	100	1	149	2	155	3.7e-39	133.7	pfam08496	Peptidase_S49_N	155
638125063	332	100	151	302	2	146	2.2e-40	137.6	pfam01343	Peptidase_S49	154
638125065	372	100	1	369	1	360	0.0e+00	480.2	pfam03969	AFG1_ATPase	362
638125066	307	100	8	306	10	305	2.1e-90	302.9	pfam00850	Hist_deacetyl	306
638125067	235	100	9	231	21	228	1.4e-34	118.8	pfam01564	Spermine_synth	246
638125068	202	100	5	197	1	193	8.2e-79	263.1	pfam07021	MetW	193
638125069	384	100	94	373	3	221	8.7e-23	80.7	pfam00561	Abhydrolase_1	231
638125070	192	100	13	87	1	73	9.6e-20	69.9	pfam02325	YGGT	75
638125070	192	100	108	182	1	73	5.4e-25	86.8	pfam02325	YGGT	75
638125071	275	100	5	100	2	96	2.4e-20	72.4	pfam03807	F420_oxidored	96
638125072	237	100	5	226	2	213	7.9e-51	172.3	pfam01168	Ala_racemase_N	214
638125073	345	100	3	271	21	277	1.3e-47	161.6	pfam00437	GSPII_E	282
638125074	385	100	4	272	50	278	4.9e-38	130.3	pfam00437	GSPII_E	282
638125076	426	100	53	381	2	328	1.8e-08	34.1	pfam01979	Amidohydro_1	328
638125077	321	100	12	158	1	142	4.5e-39	133	pfam02729	OTCace_N	142
638125077	321	100	163	311	3	158	3.5e-38	130.6	pfam00185	OTCace	158
638125078	169	100	7	127	26	124	1.7e-15	56.5	pfam00156	Pribosyltran	125
638125079	144	100	7	140	2	134	5.9e-37	126.4	pfam03652	UPF0081	135
638125080	191	100	19	178	1	161	8.4e-55	184.4	pfam02622	DUF179	161
638125081	295	100	208	287	2	77	2.3e-17	62.6	pfam03544	TonB	79
638125082	181	100	21	165	1	147	2.9e-39	133.9	pfam07456	Hpre_diP_synt_I	148
638125083	120	100	6	115	4	110	3.0e-18	65.4	pfam07009	DUF1312	113
638125084	350	100	61	317	5	251	6.6e-69	231.6	pfam02424	ApbE	252
638125085	314	100	3	121	2	119	3.1e-41	139.5	pfam02951	GSH-S_N	119
638125085	314	100	125	301	1	175	3.2e-72	241	pfam02955	GSH-S_ATP	176
638125086	161	100	42	154	1	112	5.4e-28	96.9	pfam00072	Response_reg	112
638125087	121	100	4	116	1	112	3.2e-29	100.8	pfam00072	Response_reg	112
638125088	183	100	40	177	3	135	7.7e-28	96.3	pfam01584	CheW	138
638125089	560	100	341	557	6	212	9.9e-51	171.9	pfam00015	MCPsignal	213
638125090	1834	100	670	771	1	89	1.3e-13	50.4	pfam01627	Hpt	90
638125090	1834	100	855	954	2	85	1.9e-09	37	pfam01627	Hpt	90
638125090	1834	100	1004	1105	1	89	4.3e-14	51.9	pfam01627	Hpt	90
638125090	1834	100	1216	1276	2	61	9.2e-08	32	pfam02895	H-kinase_dim	68
638125090	1834	100	1401	1540	5	110	5.3e-19	67.6	pfam02518	HATPase_c	111
638125090	1834	100	1545	1681	2	135	4.6e-21	74.4	pfam01584	CheW	138
638125090	1834	100	1706	1818	1	111	7.1e-27	93.3	pfam00072	Response_reg	112
638125091	186	100	27	165	3	102	5.2e-06	25.6	pfam01584	CheW	138
638125092	248	100	18	241	2	224	1.3e-67	226.9	pfam04452	Methyltrans_RNA	225
638125093	449	100	31	383	2	338	5.4e-109	363.8	pfam00202	Aminotran_3	339
638125094	444	100	28	269	2	242	7.0e-22	77.8	pfam00696	AA_kinase	243
638125094	444	100	340	414	2	82	1.3e-12	47.2	pfam00583	Acetyltransf_1	83
638125095	388	100	78	382	1	170	2.1e-32	111.7	pfam01546	Peptidase_M20	171
638125095	388	100	179	292	2	106	2.3e-22	78.5	pfam07687	M20_dimer	109
638125096	219	100	31	84	5	53	3.5e-06	26.1	pfam06347	SH3_4	55
638125097	403	100	164	369	80	259	1.5e-19	69.6	pfam10672	Methyltrans_SAM	286
638125098	418	100	5	47	1	43	1.7e-17	62.5	pfam07498	Rho_N	43
638125098	418	100	49	126	1	78	9.5e-41	136.9	pfam07497	Rho_RNA_bind	78
638125098	418	100	157	365	3	214	4.9e-41	140.2	pfam00006	ATP-synt_ab	215
638125099	108	100	4	107	2	103	6.3e-34	115.4	pfam00085	Thioredoxin	104
638125100	228	100	13	189	2	191	5.8e-12	45.8	pfam00702	Hydrolase	192
638125101	199	100	58	188	2	72	3.0e-11	42.7	pfam00293	NUDIX	135
638125102	264	100	1	264	2	266	4.4e-119	396.1	pfam00303	Thymidylat_synt	266
638125104	419	100	8	386	2	399	0.0e+00	610.2	pfam00464	SHMT	399
638125105	151	100	50	138	2	88	5.7e-17	61.6	pfam03477	ATP-cone	89
638125106	369	100	5	105	4	101	1.7e-18	65.8	pfam00383	dCMP_cyt_deam_1	102
638125106	369	100	152	361	1	184	5.3e-44	149.9	pfam01872	RibD_C	200
638125107	221	100	3	87	1	84	5.1e-21	74	pfam00677	Lum_binding	85
638125107	221	100	100	184	1	85	1.3e-20	72.7	pfam00677	Lum_binding	85
638125108	371	100	6	199	1	194	1.4e-82	275.3	pfam00926	DHBP_synthase	194
638125108	371	100	206	370	1	167	1.1e-52	177.4	pfam00925	GTP_cyclohydro2	169
638125109	156	100	11	154	3	144	1.3e-58	196.4	pfam00885	DMRL_synthase	144
638125110	178	100	18	160	2	134	2.5e-31	108	pfam01029	NusB	134
638125111	321	100	25	120	1	96	1.8e-21	75.8	pfam00586	AIRS	96
638125111	321	100	147	306	1	147	3.0e-09	36.7	pfam02769	AIRS_C	151
638125112	213	100	33	130	1	99	1.8e-12	47.2	pfam08242	Methyltransf_12	99
638125113	694	100	106	237	2	102	1.1e-15	57.4	pfam00589	Phage_integrase	173
638125113	694	100	314	496	1	177	5.5e-67	224.3	pfam03050	Transposase_25	178
638125119	562	100	178	497	37	207	9.1e-11	41.1	pfam01609	Transposase_11	207
638125120	159	100	14	155	2	142	2.7e-52	176	pfam04608	PgpA	143
638125121	606	100	33	309	3	274	7.5e-26	90.8	pfam00664	ABC_membrane	275
638125121	606	100	395	520	1	118	1.3e-24	86.5	pfam00005	ABC_tran	118
638125122	302	100	46	261	1	210	1.4e-31	109.9	pfam05721	PhyH	211
638125124	508	100	64	163	1	98	2.0e-29	100.9	pfam00919	UPF0004	98
638125124	508	100	210	384	1	166	6.6e-30	104.1	pfam04055	Radical_SAM	166
638125124	508	100	437	499	2	61	2.2e-19	68.7	pfam01938	TRAM	61
638125125	343	100	135	339	2	205	1.1e-90	302	pfam02562	PhoH	205
638125126	166	100	16	156	17	145	3.6e-43	146	pfam02130	UPF0054	145
638125127	291	100	65	124	1	53	3.1e-08	32.8	pfam00571	CBS	57
638125127	291	100	132	186	3	54	4.7e-08	32.2	pfam00571	CBS	57
638125127	291	100	202	279	3	80	1.0e-21	76.1	pfam03471	CorC_HlyC	81
638125128	505	100	227	407	1	173	1.3e-23	82.9	pfam00795	CN_hydrolase	184
638125129	183	100	20	170	1	145	4.4e-48	162.4	pfam07295	DUF1451	146
638125130	864	100	13	175	3	178	7.6e-29	99.8	pfam00133	tRNA-synt_1	601
638125130	864	100	225	415	188	348	1.7e-16	59	pfam00133	tRNA-synt_1	601
638125130	864	100	410	576	414	557	4.2e-09	34.6	pfam00133	tRNA-synt_1	601
638125130	864	100	614	661	560	600	2.0e-06	25.8	pfam00133	tRNA-synt_1	601
638125130	864	100	700	831	2	148	4.6e-18	65.1	pfam08264	Anticodon_1	152
638125131	179	100	20	167	1	143	5.4e-26	90.6	pfam04390	RplB	147
638125132	338	100	20	189	1	172	3.1e-30	104.6	pfam06144	DNA_pol3_delta	172
638125133	420	100	3	298	36	298	2.4e-17	62.1	pfam00171	Aldedh	462
638125134	224	100	15	194	1	156	1.9e-26	92.6	pfam01467	CTP_transf_2	157
638125135	123	100	11	109	5	100	2.6e-31	107.3	pfam02410	DUF143	100
638125136	155	100	1	153	1	155	1.6e-47	160.7	pfam02590	SPOUT_MTase	155
638125137	161	100	13	67	2	56	1.3e-05	25.2	pfam01814	Hemerythrin	59
638125137	161	100	73	123	5	53	1.6e-02	15.3	pfam01814	Hemerythrin	59
638125138	202	100	7	202	2	191	1.9e-52	176.9	pfam02545	Maf	195
638125139	492	100	36	123	4	73	3.3e-08	33.1	pfam00575	S1	74
638125139	492	100	125	397	1	271	6.2e-113	376.2	pfam10150	RNase_E_G	271
638125141	275	100	10	187	1	184	1.6e-29	102.3	pfam00795	CN_hydrolase	184
638125142	483	100	39	333	1	293	5.9e-71	238.8	pfam01523	PmbA_TldD	293
638125143	452	100	37	329	7	293	2.2e-63	213.9	pfam01523	PmbA_TldD	293
638125144	104	100	2	103	6	91	2.2e-10	40.4	pfam02482	Ribosomal_S30AE	94
638125145	421	100	2	402	2	357	5.2e-67	225.9	pfam01266	DAO	358
638125146	242	100	9	234	3	238	1.4e-17	63.6	pfam01925	TauE	239
638125147	376	100	235	340	1	106	7.8e-40	135.1	pfam07995	GSDH	106
638125148	617	100	34	609	1	521	0.0e+00	647	pfam00920	ILVD_EDD	521
638125149	189	100	8	168	1	161	2.4e-57	192.9	pfam01923	Cob_adeno_trans	162
638125151	119	100	83	118	1	34	4.2e-11	42	pfam01258	zf-dskA_traR	36
638125152	177	100	25	136	1	118	2.1e-37	127.3	pfam01661	Macro	118
638125153	166	100	6	164	2	161	4.0e-60	201.7	pfam00186	DHFR_1	161
638125154	240	100	23	238	1	214	8.4e-66	220.9	pfam04172	LrgB	215
638125155	116	100	11	106	1	96	1.7e-31	107.5	pfam03788	LrgA	96
638125157	181	100	7	151	2	132	1.0e-21	76.6	pfam00293	NUDIX	135
638125158	754	100	17	154	2	154	1.8e-24	86.3	pfam01590	GAF	154
638125158	754	100	177	301	1	123	4.8e-32	110	pfam05524	PEP-utilisers_N	123
638125158	754	100	317	398	6	81	1.5e-19	68.9	pfam00391	PEP-utilizers	81
638125158	754	100	423	714	4	292	1.1e-98	329.4	pfam02896	PEP-utilizers_C	294
638125159	66	100	1	53	1	53	2.6e-11	43	pfam04324	Fer2_BFD	54
638125160	154	100	8	144	1	141	5.0e-35	120	pfam00210	Ferritin	142
638125161	140	100	1	140	4	147	5.9e-55	184.9	pfam03653	UPF0093	147
638125162	169	100	30	148	2	123	3.2e-24	84.6	pfam00578	AhpC-TSA	124
638125163	575	100	74	415	1	353	1.9e-84	283.3	pfam00654	Voltage_CLC	355
638125164	343	100	3	141	2	121	4.2e-35	120.3	pfam01118	Semialdhyde_dh	121
638125164	343	100	159	314	3	184	2.3e-17	63.1	pfam02774	Semialdhyde_dhC	184
638125165	122	100	17	108	3	91	1.7e-29	101	pfam01521	Fe-S_biosyn	91
638125166	383	100	12	382	2	363	0.0e+00	435.6	pfam03702	UPF0075	364
638125167	513	100	144	228	1	82	2.4e-05	23.8	pfam04225	OapA	85
638125167	513	100	369	466	1	96	7.8e-31	105.6	pfam01551	Peptidase_M23	96
638125168	399	100	29	317	3	291	1.0e-79	267.3	pfam00579	tRNA-synt_1b	292
638125168	399	100	339	383	3	42	1.6e-06	27.1	pfam01479	S4	48
638125174	433	100	16	427	1	431	5.1e-122	407.1	pfam02127	Peptidase_M18	432
638125175	336	100	14	66	4	55	1.0e-13	50.4	pfam08279	HTH_11	55
638125175	336	100	98	220	15	125	2.5e-12	46.5	pfam03099	BPL_LplA_LipB	125
638125176	256	100	11	208	1	204	1.2e-48	165	pfam03309	Bvg_acc_factor	206
638125179	594	100	101	274	2	172	3.1e-71	238	pfam07167	PhaC_N	172
638125179	594	100	275	526	22	227	2.6e-08	33.3	pfam00561	Abhydrolase_1	231
638125183	396	100	10	204	1	188	1.7e-62	209.8	pfam00009	GTP_EFTU	189
638125183	396	100	227	296	1	74	1.1e-17	63.5	pfam03144	GTP_EFTU_D2	74
638125183	396	100	300	395	1	101	8.2e-39	131.7	pfam03143	GTP_EFTU_D3	101
638125185	125	100	65	121	2	56	1.3e-23	81.9	pfam00584	SecE	57
638125186	177	100	3	102	1	92	4.6e-27	93.7	pfam02357	NusG	92
638125186	177	100	126	161	1	27	1.9e-08	33.1	pfam00467	KOW	32
638125187	143	100	8	67	1	60	3.1e-34	115.9	pfam03946	Ribosomal_L11_N	60
638125187	143	100	72	140	1	69	1.4e-31	108.1	pfam00298	Ribosomal_L11	69
638125188	231	100	15	221	2	209	3.2e-84	281.1	pfam00687	Ribosomal_L1	209
638125189	175	100	3	101	3	100	3.2e-25	87.6	pfam00466	Ribosomal_L10	100
638125190	125	100	58	125	1	68	6.7e-33	112.2	pfam00542	Ribosomal_L12	68
638125191	1355	100	26	512	2	229	1.1e-21	76.6	pfam04563	RNA_pol_Rpb2_1	229
638125191	1355	100	153	275	2	72	1.2e-06	27.7	pfam04561	RNA_pol_Rpb2_2	189
638125191	1355	100	349	457	97	189	1.1e-16	60.5	pfam04561	RNA_pol_Rpb2_2	189
638125191	1355	100	516	585	1	68	1.3e-29	101.4	pfam04565	RNA_pol_Rpb2_3	68
638125191	1355	100	594	659	1	66	2.5e-26	90.9	pfam10385	RNA_pol_Rpb2_45	66
638125191	1355	100	718	1277	2	386	0.0e+00	533.7	pfam00562	RNA_pol_Rpb2_6	386
638125191	1355	100	1279	1355	1	82	8.7e-31	105.7	pfam04560	RNA_pol_Rpb2_7	83
638125192	1426	100	15	343	2	338	6.5e-98	327.7	pfam04997	RNA_pol_Rpb1_1	338
638125192	1426	100	345	487	1	166	1.1e-49	168.3	pfam00623	RNA_pol_Rpb1_2	166
638125192	1426	100	490	645	1	157	1.1e-27	96.3	pfam04983	RNA_pol_Rpb1_3	157
638125192	1426	100	674	764	2	107	1.5e-19	69.4	pfam05000	RNA_pol_Rpb1_4	108
638125192	1426	100	766	1340	1	276	4.6e-80	268.5	pfam04998	RNA_pol_Rpb1_5	277
638125193	124	100	2	123	2	122	1.2e-53	179.3	pfam00164	Ribosomal_S12	122
638125194	156	100	1	149	1	148	2.8e-65	218	pfam00177	Ribosomal_S7	148
638125195	699	100	8	288	2	189	3.6e-62	208.8	pfam00009	GTP_EFTU	189
638125195	699	100	331	398	1	74	5.5e-17	61.3	pfam03144	GTP_EFTU_D2	74
638125195	699	100	486	605	1	120	4.2e-44	148.6	pfam03764	EFG_IV	120
638125195	699	100	607	694	1	88	1.7e-30	104.4	pfam00679	EFG_C	89
638125196	396	100	10	204	1	188	1.7e-62	209.8	pfam00009	GTP_EFTU	189
638125196	396	100	227	296	1	74	1.1e-17	63.5	pfam03144	GTP_EFTU_D2	74
638125196	396	100	300	395	1	101	8.2e-39	131.7	pfam03143	GTP_EFTU_D3	101
638125197	103	100	6	102	1	97	1.1e-38	130.6	pfam00338	Ribosomal_S10	97
638125198	218	100	9	207	1	263	4.1e-46	157.2	pfam00297	Ribosomal_L3	263
638125199	205	100	16	203	1	191	1.8e-63	213.1	pfam00573	Ribosomal_L4	192
638125200	99	100	7	98	1	89	9.0e-27	92.5	pfam00276	Ribosomal_L23	92
638125201	274	100	42	118	1	77	3.8e-34	116.1	pfam00181	Ribosomal_L2	77
638125201	274	100	124	252	1	129	1.5e-56	189.4	pfam03947	Ribosomal_L2_C	130
638125202	90	100	3	83	1	81	3.5e-37	125.5	pfam00203	Ribosomal_S19	81
638125203	111	100	5	109	1	105	6.0e-41	138.3	pfam00237	Ribosomal_L22	105
638125204	226	100	1	62	1	65	1.4e-20	72.7	pfam00417	Ribosomal_S3_N	66
638125204	226	100	63	117	3	59	1.1e-14	53.7	pfam07650	KH_2	59
638125204	226	100	119	202	2	85	1.6e-33	114.4	pfam00189	Ribosomal_S3_C	85
638125205	137	100	4	133	1	133	3.0e-52	175.5	pfam00252	Ribosomal_L16	133
638125206	65	100	3	60	1	58	4.4e-23	80.4	pfam00831	Ribosomal_L29	58
638125207	87	100	13	81	1	69	8.4e-31	105.5	pfam00366	Ribosomal_S17	69
638125208	122	100	1	122	1	122	1.8e-52	175.9	pfam00238	Ribosomal_L14	122
638125209	106	100	6	47	2	32	1.1e-06	27.6	pfam00467	KOW	32
638125210	179	100	24	80	1	56	2.1e-22	78.3	pfam00281	Ribosomal_L5	56
638125210	179	100	84	178	1	94	2.8e-41	138.8	pfam00673	Ribosomal_L5_C	95
638125211	101	100	46	100	1	55	3.8e-26	89.9	pfam00253	Ribosomal_S14	55
638125212	131	100	5	131	1	129	3.2e-47	159.2	pfam00410	Ribosomal_S8	129
638125213	177	100	11	82	1	77	1.3e-17	63.7	pfam00347	Ribosomal_L6	77
638125213	177	100	90	165	2	76	3.4e-23	81.6	pfam00347	Ribosomal_L6	77
638125214	117	100	1	117	2	119	9.0e-36	122.3	pfam00861	Ribosomal_L18p	119
638125215	166	100	10	76	2	66	8.1e-27	92.4	pfam00333	Ribosomal_S5	67
638125215	166	100	85	158	1	74	5.7e-31	105.3	pfam03719	Ribosomal_S5_C	74
638125216	62	100	6	57	2	51	3.1e-19	67.9	pfam00327	Ribosomal_L30	52
638125217	144	100	26	144	3	127	1.6e-22	79.9	pfam00828	Ribosomal_L18e	129
638125218	447	100	77	415	1	340	1.3e-116	388.9	pfam00344	SecY	341
638125219	37	100	1	37	1	38	4.5e-20	71	pfam00444	Ribosomal_L36	38
638125220	119	100	3	108	1	106	5.5e-39	132.5	pfam00416	Ribosomal_S13	106
638125221	130	100	20	129	1	110	2.5e-46	156	pfam00411	Ribosomal_S11	110
638125222	206	100	2	95	1	94	6.5e-25	87	pfam00163	Ribosomal_S4	94
638125222	206	100	96	143	2	48	4.4e-20	70.5	pfam01479	S4	48
638125223	331	100	28	230	1	85	8.0e-22	76.2	pfam01193	RNA_pol_L	86
638125223	331	100	54	175	13	108	1.2e-20	73.4	pfam01000	RNA_pol_A_bac	111
638125223	331	100	240	307	3	66	1.7e-26	91.1	pfam03118	RNA_pol_A_CTD	67
638125224	137	100	20	116	1	97	1.7e-38	130.7	pfam01196	Ribosomal_L17	97
638125225	254	100	1	239	1	259	1.5e-61	207.4	pfam01887	SAM_adeno_trans	259
638125227	326	100	5	154	1	141	6.2e-39	132.6	pfam00056	Ldh_1_N	142
638125227	326	100	156	325	1	171	1.1e-39	135.6	pfam02866	Ldh_1_C	174
638125228	203	100	35	161	1	135	3.3e-13	49.7	pfam00657	Lipase_GDSL	235
638125229	388	100	8	196	2	175	2.3e-27	95.5	pfam00180	Iso_dh	347
638125229	388	100	207	380	177	323	4.3e-42	144	pfam00180	Iso_dh	347
638125230	463	100	9	238	3	179	5.5e-21	74.8	pfam00753	Lactamase_B	194
638125230	463	100	254	379	1	125	2.9e-30	104.4	pfam10996	Beta-Casp	125
638125230	463	100	391	435	1	41	8.5e-13	47.6	pfam07521	RMMBL	43
638125231	427	100	25	364	2	338	1.0e-110	369.4	pfam00202	Aminotran_3	339
638125232	232	100	45	141	1	94	1.7e-24	85.7	pfam08241	Methyltransf_11	95
638125234	146	100	90	144	1	53	2.6e-15	55.7	pfam09722	DUF2384	54
638125235	160	100	10	154	2	160	4.2e-17	62.4	pfam08808	RES	170
638125236	493	100	56	231	1	188	1.1e-18	67.2	pfam02321	OEP	188
638125236	493	100	256	433	4	187	3.5e-21	75.3	pfam02321	OEP	188
638125237	467	100	71	188	7	119	1.1e-39	134.5	pfam07732	Cu-oxidase_3	120
638125237	467	100	210	327	12	122	3.8e-18	64.8	pfam07731	Cu-oxidase_2	130
638125238	120	100	1	119	5	121	1.3e-23	83.1	pfam04234	CopC	121
638125239	300	100	191	292	1	105	9.5e-22	76.8	pfam05425	CopD	105
638125240	808	100	8	147	1	132	7.8e-32	110.1	pfam12161	HsdM_N	132
638125240	808	100	158	470	4	305	1.2e-100	336.3	pfam02384	N6_Mtase	311
638125241	413	100	3	181	3	167	1.4e-08	34.5	pfam01420	Methylase_S	167
638125241	413	100	221	383	1	159	2.3e-13	50.1	pfam01420	Methylase_S	167
638125244	362	100	18	132	1	115	1.3e-18	66.7	pfam01661	Macro	118
638125245	1111	100	5	231	6	179	1.1e-36	126	pfam04313	HSDR_N	185
638125245	1111	100	291	500	5	183	3.7e-15	55.9	pfam04851	ResIII	184
638125246	233	100	20	226	1	203	2.2e-53	180.8	pfam01863	DUF45	205
638125249	242	100	64	115	2	51	3.0e-15	55.1	pfam11784	DUF3320	52
638125250	387	100	129	234	1	96	1.4e-21	76.6	pfam02661	Fic	96
638125251	140	100	1	140	1	161	1.2e-24	86.3	pfam12276	DUF3617	162
638125252	270	100	133	267	6	136	3.1e-17	62.1	pfam08534	Redoxin	146
638125253	182	100	17	95	2	85	2.1e-11	43.3	pfam02834	2_5_RNA_ligase	87
638125253	182	100	93	167	5	85	1.6e-06	27.6	pfam02834	2_5_RNA_ligase	87
638125254	154	100	10	144	2	131	1.6e-26	92.3	pfam03928	DUF336	132
638125255	244	100	38	236	1	202	4.3e-41	140.4	pfam11306	DUF3108	207
638125256	226	100	9	189	3	181	9.5e-57	191.1	pfam00551	Formyl_trans_N	181
638125257	347	100	44	144	3	96	2.8e-18	65.6	pfam00586	AIRS	96
638125257	347	100	178	343	2	144	2.0e-31	108.6	pfam02769	AIRS_C	151
638125258	344	100	18	251	4	232	2.0e-56	190.4	pfam09839	DUF2066	234
638125259	245	100	25	224	8	205	2.0e-22	79.6	pfam00308	Bac_DnaA	219
638125260	137	100	9	117	2	107	1.0e-30	105.5	pfam09842	DUF2069	109
638125261	184	100	1	129	22	134	3.2e-09	36.1	pfam03358	FMN_red	146
638125262	445	100	40	291	2	256	3.2e-60	203.3	pfam03631	Ribonuclease_BN	258
638125263	89	100	1	89	1	89	4.0e-25	87.4	pfam00708	Acylphosphatase	91
638125264	112	100	25	106	10	88	1.3e-08	35.2	pfam00034	Cytochrom_C	91
638125265	115	100	29	105	3	90	2.3e-12	47.2	pfam00034	Cytochrom_C	91
638125266	218	100	27	218	7	192	1.2e-12	47.6	pfam07228	SpoIIE	193
638125267	225	100	6	183	2	176	1.0e-19	70.1	pfam01875	Memo	276
638125269	183	100	82	161	3	76	1.8e-21	75.3	pfam01883	DUF59	76
638125270	243	100	27	79	15	60	1.2e-04	21.6	pfam00462	Glutaredoxin	60
638125270	243	100	98	239	7	141	9.7e-34	116	pfam11911	DUF3429	142
638125271	314	100	225	250	4	26	5.3e-05	22.9	pfam07721	TPR_4	26
638125273	522	100	66	160	2	67	1.5e-08	34.2	pfam00583	Acetyltransf_1	83
638125273	522	100	236	409	7	182	2.2e-24	85.5	pfam00795	CN_hydrolase	184
638125274	558	100	91	169	20	63	1.0e-04	22.3	pfam07244	Surf_Ag_VNR	78
638125274	558	100	172	245	1	73	2.1e-08	34.1	pfam07244	Surf_Ag_VNR	78
638125274	558	100	273	558	1	322	1.4e-58	198.5	pfam01103	Bac_surface_Ag	323
638125275	1283	100	927	1273	6	368	1.3e-75	254.4	pfam04357	DUF490	368
638125276	283	100	7	210	2	175	1.2e-09	37.7	pfam01370	Epimerase	238
638125277	220	100	19	159	2	142	2.1e-32	111.5	pfam00588	SpoU_methylase	142
638125277	220	100	163	218	1	52	2.2e-18	65.2	pfam12105	SpoU_methylas_C	57
638125279	194	100	82	193	5	108	5.3e-19	67.5	pfam01464	SLT	121
638125280	568	100	49	219	3	169	3.5e-37	127.3	pfam00587	tRNA-synt_2b	173
638125280	568	100	257	376	1	122	8.3e-25	86.7	pfam04073	YbaK	123
638125280	568	100	472	566	1	94	2.1e-21	75.3	pfam03129	HGTP_anticodon	94
638125281	693	100	65	121	7	55	5.3e-04	19.2	pfam00571	CBS	57
638125281	693	100	146	256	5	113	1.3e-12	47.2	pfam00989	PAS	113
638125281	693	100	270	425	1	159	5.9e-47	158.9	pfam00990	GGDEF	161
