gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
637861808	512	100	279	410	1	129	2.2e-26	92.3	pfam00004	AAA	130
637861809	146	100	5	107	1	81	8.5e-13	48.3	pfam00300	PGAM	158
637861810	1009	100	54	140	11	78	1.5e-15	57.1	pfam00128	Alpha-amylase	316
637861811	519	100	9	510	1	501	4.1e-113	378.2	pfam02446	Glyco_hydro_77	503
637861812	323	100	3	320	4	311	2.9e-65	219.6	pfam00749	tRNA-synt_1c	314
637861813	197	100	2	53	6	51	1.9e-07	30.4	pfam06175	MiaE	240
637861813	197	100	49	197	95	239	1.3e-29	102.9	pfam06175	MiaE	240
637861814	711	100	59	235	6	180	1.2e-25	89.6	pfam03924	CHASE	193
637861814	711	100	346	408	3	66	1.6e-09	37.3	pfam00512	HisKA	68
637861814	711	100	450	572	1	110	1.4e-23	82.4	pfam02518	HATPase_c	111
637861814	711	100	593	703	1	111	4.7e-19	68.1	pfam00072	Response_reg	112
637861815	903	100	34	172	2	119	1.2e-17	63.7	pfam00675	Peptidase_M16	149
637861815	903	100	191	369	3	182	7.2e-29	100.4	pfam05193	Peptidase_M16_C	183
637861815	903	100	480	616	16	127	2.0e-09	37	pfam00675	Peptidase_M16	149
637861815	903	100	627	806	2	182	1.3e-21	76.7	pfam05193	Peptidase_M16_C	183
637861816	445	100	49	170	1	124	1.3e-12	47.5	pfam01794	Ferric_reduct	125
637861816	445	100	215	310	27	104	8.4e-07	28.5	pfam08022	FAD_binding_8	105
637861816	445	100	322	425	1	109	1.7e-19	70	pfam00175	NAD_binding_1	109
637861818	562	100	261	330	1	70	1.2e-10	41	pfam00672	HAMP	70
637861818	562	100	344	405	3	64	4.0e-15	55.2	pfam00512	HisKA	68
637861818	562	100	446	551	3	109	1.5e-24	85.5	pfam02518	HATPase_c	111
637861819	465	100	8	117	1	109	1.6e-28	98.6	pfam00072	Response_reg	112
637861819	465	100	145	312	1	167	1.7e-67	225.7	pfam00158	Sigma54_activat	168
637861819	465	100	416	457	5	42	3.4e-05	23	pfam02954	HTH_8	42
637861820	159	100	20	159	1	139	9.0e-38	129.1	pfam04306	DUF456	140
637861824	327	100	33	227	1	190	8.0e-71	237	pfam06267	DUF1028	190
637861825	397	100	16	100	2	81	2.6e-17	62.2	pfam06779	DUF1228	85
637861825	397	100	214	397	2	180	1.2e-09	37	pfam07690	MFS_1	353
637861826	297	100	8	119	2	105	2.5e-05	23.8	pfam01797	Transposase_17	121
637861827	67	100	2	62	1	59	1.7e-23	81.6	pfam01361	Tautomerase	60
637861829	323	100	13	72	1	60	1.5e-19	69.1	pfam00126	HTH_1	60
637861829	323	100	96	304	3	206	1.3e-43	148.2	pfam03466	LysR_substrate	209
637861830	178	100	4	137	1	123	1.6e-34	117.9	pfam00578	AhpC-TSA	124
637861831	186	100	95	184	9	80	3.9e-12	45.5	pfam02627	CMD	85
637861832	648	100	96	225	35	145	1.0e-19	70.9	pfam03704	BTAD	146
637861833	341	100	61	163	7	94	1.7e-07	30.9	pfam08448	PAS_4	110
637861833	341	100	284	340	4	56	1.4e-14	52.8	pfam00196	GerE	58
637861834	285	100	227	284	3	57	3.2e-15	54.8	pfam00196	GerE	58
637861835	259	100	75	206	10	118	9.3e-08	31.5	pfam09719	C_GCAxxG_C_C	120
637861836	377	100	53	303	11	166	1.1e-08	33.9	pfam07396	Porin_O_P	366
637861839	764	100	73	758	4	644	0.0e+00	502.7	pfam05547	Peptidase_M6	646
637861841	874	100	35	410	1	391	1.1e-73	248.2	pfam01433	Peptidase_M1	391
637861842	150	100	18	140	2	123	3.1e-50	168.7	pfam01641	SelR	124
637861843	693	100	488	689	11	212	9.9e-44	149.1	pfam00015	MCPsignal	213
637861844	162	100	58	133	3	74	9.7e-24	82.6	pfam01883	DUF59	76
637861853	649	100	53	158	5	108	2.0e-20	72.8	pfam07715	Plug	108
637861853	649	100	403	640	1	275	7.7e-21	74.9	pfam00593	TonB_dep_Rec	277
637861854	496	100	100	154	89	135	9.4e-07	28.7	pfam04885	Stig1	137
637861855	552	100	7	108	10	100	5.0e-18	64.1	pfam06505	XylR_N	103
637861855	552	100	117	178	2	59	3.1e-07	29.8	pfam02830	V4R	63
637861855	552	100	249	416	4	165	3.1e-62	208.6	pfam00158	Sigma54_activat	168
637861855	552	100	506	547	3	42	9.4e-13	47.1	pfam02954	HTH_8	42
637861856	334	100	17	227	4	167	6.1e-29	100.3	pfam00941	FAD_binding_5	171
637861856	334	100	235	331	8	89	2.1e-10	40.1	pfam03450	CO_deh_flav_C	103
637861857	192	100	47	167	13	123	8.5e-19	67.1	pfam00578	AhpC-TSA	124
637861859	335	100	43	333	1	248	2.4e-26	92.2	pfam01040	UbiA	258
637861860	313	100	23	82	2	60	2.6e-14	52.3	pfam00126	HTH_1	60
637861860	313	100	106	302	3	204	3.1e-32	111	pfam03466	LysR_substrate	209
637861864	192	100	31	187	9	147	1.1e-33	115.5	pfam01965	DJ-1_PfpI	148
637861865	205	100	35	133	35	80	1.3e-08	34.4	pfam00561	Abhydrolase_1	231
637861865	205	100	126	198	166	229	3.1e-05	23.3	pfam00561	Abhydrolase_1	231
637861866	277	100	17	71	1	54	3.5e-13	48.8	pfam01381	HTH_3	55
637861867	141	100	33	135	1	91	2.4e-08	33.6	pfam02033	RBFA	104
637861868	328	100	15	307	23	304	6.7e-47	159.2	pfam03601	Cons_hypoth698	305
637861869	307	100	6	65	2	60	1.4e-17	62.8	pfam00126	HTH_1	60
637861869	307	100	88	298	2	205	1.0e-36	125.7	pfam03466	LysR_substrate	209
637861871	258	100	53	227	4	194	6.6e-18	64.7	pfam00753	Lactamase_B	194
637861875	651	100	24	200	2	175	4.0e-51	172.5	pfam06506	PrpR_N	175
637861875	651	100	201	254	2	51	8.3e-07	28.4	pfam00989	PAS	113
637861875	651	100	328	496	1	167	3.2e-68	228.1	pfam00158	Sigma54_activat	168
637861875	651	100	608	649	6	40	2.4e-13	49.1	pfam02954	HTH_8	42
637861876	795	100	6	204	1	179	7.9e-42	142.6	pfam02737	3HCDH_N	180
637861876	795	100	207	307	2	96	6.2e-11	42.2	pfam00725	3HCDH	97
637861876	795	100	365	440	25	54	2.5e-04	21	pfam00725	3HCDH	97
637861876	795	100	492	636	9	135	1.1e-12	47.3	pfam00378	ECH	170
637861877	390	100	1	260	2	263	2.8e-76	255.6	pfam00108	Thiolase_N	264
637861877	390	100	267	389	2	123	1.4e-46	156.6	pfam02803	Thiolase_C	123
637861878	591	100	27	139	1	113	1.6e-24	86.3	pfam02771	Acyl-CoA_dh_N	113
637861878	591	100	143	196	1	52	2.1e-13	49.2	pfam02770	Acyl-CoA_dh_M	52
637861878	591	100	248	416	1	145	2.3e-36	124.8	pfam00441	Acyl-CoA_dh_1	150
637861879	231	100	64	215	6	168	5.1e-45	152.6	pfam00174	Oxidored_molyb	169
637861881	221	100	57	213	2	162	4.6e-41	139.8	pfam01634	HisG	163
637861882	422	100	6	410	2	419	3.1e-102	341.8	pfam00275	EPSP_synthase	419
637861883	286	100	101	268	22	152	9.8e-19	67	pfam05175	MTS	170
637861884	370	100	67	181	7	116	2.4e-39	133.3	pfam03462	PCRF	116
637861884	370	100	210	323	3	114	2.3e-42	143	pfam00472	RF-1	114
637861885	507	100	154	239	5	90	9.4e-17	60.5	pfam08447	PAS_3	91
637861885	507	100	258	328	3	68	1.1e-10	40.9	pfam00512	HisKA	68
637861885	507	100	373	481	1	110	2.3e-26	91.3	pfam02518	HATPase_c	111
637861886	193	100	41	85	8	46	9.6e-05	21.6	pfam01022	HTH_5	47
637861887	286	100	15	279	2	248	2.9e-27	95.2	pfam01040	UbiA	258
637861888	412	100	60	367	1	320	2.1e-14	53.6	pfam01979	Amidohydro_1	328
637861889	626	100	5	245	1	250	9.0e-55	185.2	pfam02621	DUF178	251
637861889	626	100	327	501	1	162	1.3e-15	57.6	pfam04055	Radical_SAM	166
637861890	388	100	69	245	2	164	2.5e-17	63.2	pfam04055	Radical_SAM	166
637861891	195	100	1	120	1	121	1.6e-21	75.9	pfam02441	Flavoprotein	122
637861892	235	100	9	234	7	231	5.1e-47	159.6	pfam01209	Ubie_methyltran	233
637861893	517	100	23	437	1	405	0.0e+00	503.8	pfam01977	UbiD	407
637861895	954	100	82	200	14	116	7.4e-11	41.7	pfam00675	Peptidase_M16	149
637861895	954	100	233	359	2	90	6.8e-07	28.8	pfam05193	Peptidase_M16_C	183
637861895	954	100	675	843	15	180	2.3e-12	46.6	pfam05193	Peptidase_M16_C	183
637861896	349	100	56	312	3	222	5.1e-51	172.7	pfam00348	polyprenyl_synt	260
637861899	264	100	25	123	2	104	1.7e-10	40.9	pfam01416	PseudoU_synth_1	105
637861899	264	100	162	264	1	104	1.4e-17	63.7	pfam01416	PseudoU_synth_1	105
637861900	362	100	7	139	1	119	3.9e-28	97.9	pfam01118	Semialdhyde_dh	121
637861900	362	100	168	340	2	183	9.3e-33	113.3	pfam02774	Semialdhyde_dhC	184
637861901	147	100	13	72	5	56	3.8e-06	26.9	pfam01814	Hemerythrin	59
637861902	277	100	57	152	3	98	1.6e-12	47.4	pfam03168	LEA_2	101
637861902	277	100	181	272	2	84	3.1e-12	46.5	pfam03168	LEA_2	101
637861903	870	100	17	69	1	52	3.7e-14	52	pfam02861	Clp_N	53
637861903	870	100	92	143	5	53	1.2e-14	53.6	pfam02861	Clp_N	53
637861903	870	100	200	338	2	123	9.5e-12	44.9	pfam00004	AAA	130
637861903	870	100	597	763	1	171	4.4e-57	192.4	pfam07724	AAA_2	171
637861903	870	100	769	859	1	84	1.2e-27	95.3	pfam10431	ClpB_D2-small	89
637861904	484	100	77	265	24	214	3.1e-13	49.5	pfam00089	Trypsin	219
637861904	484	100	270	357	24	80	2.2e-08	33.8	pfam00595	PDZ	81
637861905	369	100	8	217	18	226	3.3e-21	75.2	pfam00195	Chal_sti_synt_N	228
637861905	369	100	228	369	3	148	1.8e-18	66.6	pfam02797	Chal_sti_synt_C	151
637861906	101	100	22	91	3	67	3.3e-05	23.7	pfam00550	PP-binding	67
637861907	586	100	43	475	1	417	3.7e-78	262.4	pfam00501	AMP-binding	418
637861908	368	100	5	327	3	345	1.1e-14	53.9	pfam01494	FAD_binding_3	356
637861909	320	100	45	233	3	205	2.6e-48	163.5	pfam03783	CsgG	209
637861912	231	100	17	203	9	175	3.8e-29	101.2	pfam05643	DUF799	215
637861914	332	100	1	162	2	156	1.6e-48	164.1	pfam01210	NAD_Gly3P_dh_N	159
637861914	332	100	179	323	2	148	7.2e-49	165	pfam07479	NAD_Gly3P_dh_C	149
637861915	648	100	208	647	1	453	4.0e-111	371.9	pfam01432	Peptidase_M3	458
637861916	331	100	185	296	4	100	4.4e-14	52.6	pfam00175	NAD_binding_1	109
637861917	265	100	30	265	27	232	1.5e-17	63.6	pfam06182	DUF990	233
637861918	262	100	32	262	4	233	2.9e-50	170.6	pfam06182	DUF990	233
637861919	305	100	16	294	8	188	4.3e-13	49	pfam00753	Lactamase_B	194
637861920	234	100	3	119	3	107	9.8e-32	108.7	pfam02678	Pirin	107
637861921	396	100	76	358	7	256	4.1e-20	71.6	pfam09243	Rsm22	275
637861922	334	100	62	183	1	117	2.6e-15	56.4	pfam00005	ABC_tran	118
637861923	269	100	17	107	3	86	4.3e-06	26.4	pfam02195	ParBc	90
637861924	177	100	93	144	7	59	2.1e-04	21.3	pfam01814	Hemerythrin	59
637861925	435	100	11	287	5	264	1.1e-69	234	pfam00108	Thiolase_N	264
637861925	435	100	294	434	2	123	1.1e-37	127.9	pfam02803	Thiolase_C	123
637861926	724	100	26	199	2	170	3.1e-45	153.2	pfam00378	ECH	170
637861926	724	100	333	511	2	179	8.2e-51	171.8	pfam02737	3HCDH_N	180
637861926	724	100	513	606	1	97	5.9e-28	96.8	pfam00725	3HCDH	97
637861926	724	100	635	722	5	85	1.7e-06	28	pfam00725	3HCDH	97
637861927	782	100	14	62	19	54	2.9e-06	26.4	pfam01391	Collagen	60
637861928	300	100	71	138	2	68	4.3e-19	67.9	pfam00512	HisKA	68
637861928	300	100	184	295	2	110	8.6e-28	95.9	pfam02518	HATPase_c	111
637861929	230	100	5	115	1	111	6.2e-30	103.1	pfam00072	Response_reg	112
637861929	230	100	152	228	1	77	1.6e-26	91.7	pfam00486	Trans_reg_C	77
637861930	491	100	15	54	1	40	8.6e-06	25.4	pfam12390	Se-cys_synth_N	40
637861930	491	100	88	173	1	83	2.9e-28	98.3	pfam03841	SelA	367
637861930	491	100	198	474	87	366	1.1e-94	316.9	pfam03841	SelA	367
637861931	676	100	85	139	13	62	4.1e-15	54.7	pfam00662	Oxidored_q1_N	62
637861931	676	100	150	434	3	268	3.7e-79	265.4	pfam00361	Oxidored_q1	270
637861932	542	100	130	402	2	269	1.7e-76	256.7	pfam00361	Oxidored_q1	270
637861933	491	100	124	409	1	268	5.1e-60	202.7	pfam00361	Oxidored_q1	270
637861934	113	100	5	109	2	107	8.7e-07	28.6	pfam00072	Response_reg	112
637861935	474	100	24	134	1	111	5.4e-29	100.1	pfam00072	Response_reg	112
637861935	474	100	162	329	1	167	1.4e-70	235.8	pfam00158	Sigma54_activat	168
637861935	474	100	421	462	2	42	6.2e-11	41.3	pfam02954	HTH_8	42
637861936	1527	100	1	94	13	94	5.0e-05	22.7	pfam00989	PAS	113
637861936	1527	100	303	437	1	131	4.6e-07	29.7	pfam01590	GAF	154
637861936	1527	100	467	601	5	154	1.3e-10	41.2	pfam01590	GAF	154
637861936	1527	100	634	770	4	154	1.4e-07	31.4	pfam01590	GAF	154
637861936	1527	100	801	941	1	154	8.1e-15	54.9	pfam01590	GAF	154
637861936	1527	100	972	1097	1	154	2.5e-07	30.6	pfam01590	GAF	154
637861936	1527	100	1128	1267	1	153	4.4e-11	42.8	pfam01590	GAF	154
637861936	1527	100	1298	1364	2	65	1.6e-11	43.7	pfam00512	HisKA	68
637861936	1527	100	1405	1510	2	110	1.8e-26	91.7	pfam02518	HATPase_c	111
637861937	649	100	1	175	3	183	2.2e-34	118.2	pfam00009	GTP_EFTU	189
637861937	649	100	197	267	1	73	8.5e-06	25.4	pfam03144	GTP_EFTU_D2	74
637861937	649	100	458	515	2	58	2.3e-16	59.1	pfam09106	SelB-wing_2	59
637861937	649	100	596	645	2	50	6.3e-18	63.6	pfam09107	SelB-wing_3	50
637861938	253	100	100	212	7	125	1.7e-23	82.3	pfam00156	Pribosyltran	125
637861939	295	100	2	277	2	280	4.2e-67	226	pfam01430	HSP33	282
637861941	305	100	5	225	1	237	2.0e-21	76.2	pfam01370	Epimerase	238
637861942	284	100	66	197	1	134	7.9e-13	47.7	pfam01553	Acyltransferase	135
637861944	180	100	43	101	1	59	2.6e-14	52.3	pfam01047	MarR	59
637861945	455	100	50	246	1	187	2.2e-23	82.5	pfam02321	OEP	188
637861945	455	100	265	446	2	185	1.4e-18	66.9	pfam02321	OEP	188
637861946	423	100	71	220	3	154	3.4e-06	26.9	pfam01590	GAF	154
637861946	423	100	332	413	94	154	1.3e-04	21.8	pfam01590	GAF	154
637861947	338	100	60	124	2	68	4.8e-17	61.4	pfam00498	FHA	68
637861947	338	100	149	311	1	161	5.6e-37	126.5	pfam00990	GGDEF	161
637861948	298	100	18	261	1	229	7.2e-60	202.2	pfam01904	DUF72	230
637861949	262	100	1	247	1	276	5.6e-40	136.8	pfam03372	Exo_endo_phos	276
637861950	656	100	40	305	7	249	6.9e-35	120.3	pfam00459	Inositol_P	272
637861950	656	100	335	617	1	289	3.2e-52	177.7	pfam03747	ADP_ribosyl_GH	289
637861952	428	100	14	119	1	82	4.3e-10	39	pfam00149	Metallophos	200
637861952	428	100	253	394	1	132	5.1e-22	78	pfam12320	SbcD_C	132
637861954	116	100	16	109	1	111	4.8e-15	55.5	pfam00581	Rhodanese	113
637861955	416	100	10	178	3	168	2.2e-34	118.2	pfam02417	Chromate_transp	169
637861955	416	100	245	410	3	166	3.7e-39	133.7	pfam02417	Chromate_transp	169
637861956	170	100	22	166	15	148	9.4e-32	109.4	pfam05573	NosL	149
637861958	382	100	194	374	3	175	2.9e-14	52.5	pfam02687	FtsX	175
637861959	228	100	46	171	1	118	3.0e-22	78.9	pfam00005	ABC_tran	118
637861961	176	100	59	163	1	97	4.2e-20	71.4	pfam02566	OsmC	99
637861962	368	100	49	361	4	278	4.2e-55	186.5	pfam01545	Cation_efflux	285
637861966	223	100	21	67	1	46	3.2e-12	45.6	pfam00440	TetR_N	47
637861968	723	100	2	460	2	473	0.0e+00	504.3	pfam00982	Glyco_transf_20	474
637861968	723	100	494	712	1	218	5.3e-54	182.3	pfam02358	Trehalose_PPase	235
637861970	321	100	20	319	1	280	5.7e-69	231.7	pfam00248	Aldo_ket_red	284
637861971	224	100	77	157	1	90	1.1e-08	35.1	pfam08242	Methyltransf_12	99
637861972	263	100	96	256	1	158	3.4e-52	176.1	pfam11219	DUF3014	158
637861973	498	100	67	199	1	117	7.6e-23	80.8	pfam00005	ABC_tran	118
637861973	498	100	288	497	4	207	3.9e-44	149.9	pfam03466	LysR_substrate	209
637861974	576	100	117	278	21	179	3.9e-11	42.4	pfam00528	BPD_transp_1	185
637861974	576	100	394	556	20	177	2.9e-09	36.3	pfam00528	BPD_transp_1	185
637861975	283	100	44	244	29	209	2.2e-10	39.9	pfam00497	SBP_bac_3	225
637861977	222	100	12	123	6	82	6.5e-07	28.9	pfam01797	Transposase_17	121
637861981	574	100	60	567	2	479	7.4e-104	347.5	pfam01039	Carboxyl_trans	493
637861982	992	100	36	155	6	107	1.9e-10	40.5	pfam00289	CPSase_L_chain	110
637861982	992	100	237	458	41	189	1.7e-13	50	pfam02786	CPSase_L_D2	211
637861982	992	100	499	613	1	91	3.9e-07	29.6	pfam02785	Biotin_carb_C	107
637861982	992	100	856	932	3	74	2.2e-15	55.7	pfam00364	Biotin_lipoyl	74
637861983	153	100	13	100	4	83	2.7e-08	33.7	pfam07681	DoxX	85
637861984	229	100	36	104	1	70	1.5e-14	53	pfam04542	Sigma70_r2	71
637861984	229	100	138	191	2	54	1.4e-11	43.4	pfam08281	Sigma70_r4_2	54
637861985	166	100	37	136	8	93	1.2e-04	21.9	pfam00127	Copper-bind	99
637861986	889	100	7	74	1	69	6.4e-16	57.2	pfam00690	Cation_ATPase_N	69
637861986	889	100	85	319	2	228	9.9e-72	240.3	pfam00122	E1-E2_ATPase	228
637861986	889	100	323	640	2	192	2.8e-26	92.5	pfam00702	Hydrolase	192
637861986	889	100	710	881	1	182	1.2e-45	154.9	pfam00689	Cation_ATPase_C	183
637861987	397	100	11	209	2	201	1.8e-49	167.2	pfam09861	DUF2088	204
637861988	432	100	40	417	2	363	2.6e-30	105.3	pfam00155	Aminotran_1_2	363
637861989	281	100	42	206	2	172	9.8e-36	122.4	pfam02492	cobW	173
637861990	114	100	1	112	1	112	4.4e-22	77.6	pfam01155	HypA	113
637861991	341	100	43	136	2	96	3.3e-16	58.9	pfam00586	AIRS	96
637861991	341	100	167	321	1	149	8.1e-26	90.4	pfam02769	AIRS_C	151
637861992	378	100	14	371	2	354	1.1e-125	418.8	pfam01924	HypD	356
637861993	95	100	1	67	1	67	9.1e-24	82.9	pfam01455	HupF_HypC	68
637861994	773	100	16	102	7	90	1.4e-19	69.6	pfam00708	Acylphosphatase	91
637861994	773	100	120	153	1	33	2.1e-15	55.5	pfam07503	zf-HYPF	35
637861994	773	100	170	204	1	35	7.6e-18	63.3	pfam07503	zf-HYPF	35
637861994	773	100	221	396	2	179	2.1e-54	183.2	pfam01300	Sua5_yciO_yrdC	179
637861995	175	100	21	148	2	130	2.5e-25	88.2	pfam01750	HycI	130
637861996	577	100	39	562	1	507	0.0e+00	626.8	pfam00374	NiFeSe_Hases	507
637861997	415	100	43	342	2	298	1.3e-13	50.7	pfam03916	NrfD	313
637861998	317	100	2	27	2	24	2.6e-05	23.5	pfam10518	TAT_signal	26
637861999	374	100	62	210	1	130	5.7e-31	106.5	pfam01058	Oxidored_q6	131
637862000	162	100	32	90	1	58	3.1e-08	32.8	pfam01047	MarR	59
637862001	565	100	129	430	101	307	5.9e-11	40.8	pfam03571	Peptidase_M49	551
637862002	702	100	49	147	16	108	1.7e-08	34.4	pfam07715	Plug	108
637862002	702	100	454	701	4	276	7.6e-25	88	pfam00593	TonB_dep_Rec	277
637862004	1433	100	282	397	10	79	7.3e-09	35.5	pfam01841	Transglut_core	113
637862005	232	100	16	150	1	119	2.8e-38	130.4	pfam02308	MgtC	135
637862006	205	100	22	98	2	78	1.1e-21	76.4	pfam01169	UPF0016	78
637862006	205	100	119	195	1	78	2.8e-24	84.7	pfam01169	UPF0016	78
637862009	254	100	68	174	46	107	7.3e-07	29.1	pfam00565	SNase	108
637862011	262	100	42	170	1	118	1.5e-16	60.4	pfam00005	ABC_tran	118
637862013	210	100	23	205	17	167	5.6e-33	113.7	pfam01891	CbiM	187
637862015	139	100	4	43	1	38	6.7e-07	28.6	pfam01402	RHH_1	39
637862015	139	100	56	134	1	76	1.6e-27	94.8	pfam08753	NikR_C	79
637862016	285	100	9	282	4	295	7.9e-18	64.3	pfam00294	PfkB	300
637862017	202	100	95	180	15	77	1.3e-05	24.6	pfam08386	Abhydrolase_4	103
637862021	414	100	203	271	2	66	2.0e-15	56.2	pfam00512	HisKA	68
637862021	414	100	309	412	2	111	9.2e-20	70.1	pfam02518	HATPase_c	111
637862022	443	100	4	114	1	111	1.4e-27	95.6	pfam00072	Response_reg	112
637862022	443	100	137	304	2	167	9.1e-64	213.6	pfam00158	Sigma54_activat	168
637862022	443	100	395	431	2	36	3.9e-15	54.8	pfam02954	HTH_8	42
637862023	411	100	47	182	2	132	9.7e-23	80.2	pfam07884	VKOR	138
637862023	411	100	254	406	3	181	9.8e-16	57.5	pfam01323	DSBA	193
637862024	383	100	28	140	7	110	2.2e-13	49.8	pfam08448	PAS_4	110
637862024	383	100	157	227	1	67	1.0e-12	47.5	pfam00512	HisKA	68
637862024	383	100	272	380	3	111	4.1e-22	77.7	pfam02518	HATPase_c	111
637862025	342	100	16	88	1	63	2.0e-08	33.4	pfam01593	Amino_oxidase	449
637862026	248	100	30	198	1	169	3.8e-68	227.7	pfam00925	GTP_cyclohydro2	169
637862027	385	100	236	337	3	96	1.2e-15	57.4	pfam07995	GSDH	106
637862028	137	100	50	127	2	76	9.6e-19	66.5	pfam01272	GreA_GreB	77
637862029	410	100	10	378	4	351	6.0e-21	74	pfam00999	Na_H_Exchanger	383
637862032	328	100	72	276	1	183	1.4e-53	180.7	pfam03741	TerC	184
637862034	500	100	63	253	1	188	4.5e-27	94.5	pfam02321	OEP	188
637862034	500	100	276	461	7	188	1.9e-30	105.5	pfam02321	OEP	188
637862035	1055	100	1	1027	1	1020	0.0e+00	1315.1	pfam00873	ACR_tran	1021
637862036	412	100	77	374	2	306	8.0e-72	241.8	pfam00529	HlyD	306
637862037	220	100	32	78	1	47	2.4e-15	55.5	pfam00440	TetR_N	47
637862038	537	100	75	385	1	313	4.1e-63	213.3	pfam00128	Alpha-amylase	316
637862039	257	100	118	241	5	124	4.7e-15	55	pfam01569	PAP2	129
637862040	241	100	1	230	5	230	4.1e-21	75.2	pfam00561	Abhydrolase_1	231
637862042	155	100	74	144	1	71	9.0e-21	73.3	pfam04304	DUF454	71
637862044	304	100	6	67	1	60	7.9e-12	44.4	pfam00126	HTH_1	60
637862044	304	100	89	297	4	208	1.9e-33	115	pfam03466	LysR_substrate	209
637862045	201	100	12	200	2	189	1.1e-16	60.3	pfam01810	LysE	192
637862046	234	100	8	223	1	216	1.1e-25	90.5	pfam01177	Asp_Glu_race	217
637862047	154	100	10	132	7	127	3.8e-12	45.9	pfam00903	Glyoxalase	128
637862048	199	100	62	187	3	125	4.1e-19	68.2	pfam01569	PAP2	129
637862049	605	100	16	389	1	204	5.3e-14	52.2	pfam01734	Patatin	204
637862051	400	100	35	389	2	360	1.3e-46	158.9	pfam00155	Aminotran_1_2	363
637862052	390	100	62	141	11	74	5.2e-07	29.3	pfam03061	4HBT	79
637862052	390	100	247	321	4	74	2.0e-08	33.9	pfam03061	4HBT	79
637862053	208	100	25	208	2	192	2.7e-35	121.4	pfam03922	OmpW	192
637862054	247	100	38	98	7	64	2.3e-09	36.8	pfam00512	HisKA	68
637862054	247	100	138	243	2	110	1.8e-24	85.2	pfam02518	HATPase_c	111
637862056	242	100	42	159	1	118	2.4e-14	53.3	pfam00005	ABC_tran	118
637862057	193	100	43	189	1	145	5.2e-42	142.6	pfam02632	BioY	147
637862058	221	100	15	220	14	214	9.0e-24	83.8	pfam02230	Abhydrolase_2	216
637862060	325	100	3	61	2	60	3.9e-19	67.8	pfam00126	HTH_1	60
637862060	325	100	85	295	3	208	2.1e-30	105	pfam03466	LysR_substrate	209
637862061	197	100	56	137	2	83	6.4e-10	38.6	pfam00583	Acetyltransf_1	83
637862062	330	100	17	311	2	283	9.3e-78	260.6	pfam00248	Aldo_ket_red	284
637862063	118	100	17	91	8	66	1.7e-09	37.2	pfam03992	ABM	78
637862064	257	100	166	203	9	40	1.3e-04	21.4	pfam00165	HTH_AraC	42
637862065	193	100	40	134	6	88	1.1e-12	47.4	pfam01243	Pyridox_oxidase	89
637862066	334	100	94	321	1	229	8.7e-19	67.6	pfam00561	Abhydrolase_1	231
637862067	322	100	4	63	1	60	8.9e-21	73	pfam00126	HTH_1	60
637862067	322	100	87	293	2	207	3.5e-41	140.3	pfam03466	LysR_substrate	209
637862069	303	100	8	139	1	87	7.6e-07	28.8	pfam00106	adh_short	167
637862070	495	100	23	425	2	352	3.5e-44	150.7	pfam07690	MFS_1	353
637862075	168	100	12	82	2	71	5.6e-14	51.2	pfam04542	Sigma70_r2	71
637862075	168	100	105	161	2	54	5.4e-15	54.2	pfam08281	Sigma70_r4_2	54
637862079	190	100	4	89	2	92	5.4e-30	103	pfam06736	DUF1211	92
637862080	243	100	28	242	4	215	1.4e-23	83.2	pfam00488	MutS_V	234
637862081	407	100	4	112	1	82	2.4e-08	33.6	pfam00072	Response_reg	112
637862081	407	100	148	398	2	210	2.4e-14	52.5	pfam01048	PNP_UDP_1	234
637862087	898	100	114	324	18	197	4.9e-18	65	pfam00176	SNF2_N	297
637862087	898	100	419	496	5	77	5.9e-06	25.7	pfam00271	Helicase_C	78
637862088	371	100	68	368	1	169	1.3e-24	86.4	pfam01546	Peptidase_M20	171
637862088	371	100	165	277	2	106	1.2e-23	82.6	pfam07687	M20_dimer	109
637862089	465	100	50	397	1	328	2.2e-35	122.5	pfam01979	Amidohydro_1	328
637862090	266	100	9	130	1	120	3.3e-25	88	pfam01678	DAP_epimerase	121
637862090	266	100	145	259	3	119	1.8e-16	59.8	pfam01678	DAP_epimerase	121
637862091	622	100	6	116	1	108	1.1e-26	92.7	pfam00072	Response_reg	112
637862091	622	100	156	277	1	154	6.4e-05	22.8	pfam01590	GAF	154
637862091	622	100	291	444	3	152	6.4e-11	41.7	pfam00990	GGDEF	161
637862092	488	100	7	113	1	111	6.6e-10	38.6	pfam00072	Response_reg	112
637862093	266	100	8	262	1	282	8.6e-56	188.9	pfam02567	PhzC-PhzF	282
637862095	144	100	12	67	3	56	3.2e-06	27.1	pfam01814	Hemerythrin	59
637862096	473	100	57	206	1	134	1.4e-27	96	pfam00675	Peptidase_M16	149
637862096	473	100	211	386	6	181	2.2e-27	95.6	pfam05193	Peptidase_M16_C	183
637862097	516	100	203	272	3	69	1.4e-13	50.5	pfam00672	HAMP	70
637862097	516	100	285	355	3	65	5.5e-12	45.2	pfam00512	HisKA	68
637862097	516	100	397	504	2	109	7.2e-23	80.1	pfam02518	HATPase_c	111
637862099	208	100	7	148	5	121	6.5e-15	54.9	pfam06335	DUF1054	194
